timestamp_utc,timestamp_local,market_label,smard_region,total_load_mw,residual_load_official_mw,wind_onshore_validated_mw,wind_offshore_validated_mw,solar_validated_mw,wind_total_mw,renewable_generation_mw,renewable_share,wind_share,solar_share,load_ramp_mw,residual_load_ramp_mw,renewable_generation_ramp_mw,local_date,local_hour,local_weekday,is_weekend,feature_schema_version,dashboard_schema_version
2024-08-01 20:00:00+00:00,2024-08-01 22:00:00+02:00,DE-LU,DE,49703.5,42574.75,5663.75,1460.75,4.25,7124.5,7128.75,0.1434255132938324,0.1433400062369853,8.550705684710333e-05,-2898.75,-2711.25,-187.5,2024-08-01,22,Thursday,False,3A.1,3B.1
2024-08-01 21:00:00+00:00,2024-08-01 23:00:00+02:00,DE-LU,DE,46289.5,39593.0,5502.75,1190.5,3.25,6693.25,6696.5,0.1446656369154992,0.1445954266086261,7.021030687304897e-05,-3414.0,-2981.75,-432.25,2024-08-01,23,Thursday,False,3A.1,3B.1
2024-08-01 22:00:00+00:00,2024-08-02 00:00:00+02:00,DE-LU,DE,43758.25,38049.25,4943.75,755.5,9.75,5699.25,5709.0,0.1304668262556203,0.1302440111293299,0.0002228151262904,-2531.25,-1543.75,-987.5,2024-08-02,0,Friday,False,3A.1,3B.1
2024-08-01 23:00:00+00:00,2024-08-02 01:00:00+02:00,DE-LU,DE,42127.25,36747.25,4824.5,551.25,4.25,5375.75,5380.0,0.1277083123156626,0.1276074274964542,0.0001008848192084,-1631.0,-1302.0,-329.0,2024-08-02,1,Friday,False,3A.1,3B.1
2024-08-02 00:00:00+00:00,2024-08-02 02:00:00+02:00,DE-LU,DE,41673.25,36596.0,4548.25,527.0,2.0,5075.25,5077.25,0.1218347501094827,0.1217867576922846,4.799241719808271e-05,-454.0,-151.25,-302.75,2024-08-02,2,Friday,False,3A.1,3B.1
2024-08-02 01:00:00+00:00,2024-08-02 03:00:00+02:00,DE-LU,DE,41281.5,36528.0,4257.25,491.0,5.25,4748.25,4753.5,0.1151484321063914,0.1150212564950401,0.0001271756113513,-391.75,-68.0,-323.75,2024-08-02,3,Friday,False,3A.1,3B.1
2024-08-02 02:00:00+00:00,2024-08-02 04:00:00+02:00,DE-LU,DE,41738.75,37102.5,4215.75,418.5,2.0,4634.25,4636.25,0.1110778353448534,0.1110299182414423,4.79171034110988e-05,457.25,574.5,-117.25,2024-08-02,4,Friday,False,3A.1,3B.1
2024-08-02 03:00:00+00:00,2024-08-02 05:00:00+02:00,DE-LU,DE,44474.25,39364.75,4710.0,380.25,19.25,5090.25,5109.5,0.1148867041040602,0.1144538693738511,0.000432834730209,2735.5,2262.25,473.25,2024-08-02,5,Friday,False,3A.1,3B.1
2024-08-02 04:00:00+00:00,2024-08-02 06:00:00+02:00,DE-LU,DE,49862.75,43451.5,5343.75,356.75,710.75,5700.5,6411.25,0.128577946463041,0.1143238188828333,0.0142541275802076,5388.5,4086.75,1301.75,2024-08-02,6,Friday,False,3A.1,3B.1
2024-08-02 05:00:00+00:00,2024-08-02 07:00:00+02:00,DE-LU,DE,54380.75,45564.0,5157.75,266.25,3392.75,5424.0,8816.75,0.1621299816571121,0.0997411767950975,0.0623888048620145,4518.0,2112.5,2405.5,2024-08-02,7,Friday,False,3A.1,3B.1
2024-08-02 06:00:00+00:00,2024-08-02 08:00:00+02:00,DE-LU,DE,57552.25,45234.25,4408.0,139.25,7770.75,4547.25,12318.0,0.2140315973745596,0.0790108119143908,0.1350207854601688,3171.5,-329.75,3501.25,2024-08-02,8,Friday,False,3A.1,3B.1
2024-08-02 07:00:00+00:00,2024-08-02 09:00:00+02:00,DE-LU,DE,58240.75,41510.5,3817.75,90.5,12822.0,3908.25,16730.25,0.2872602087026695,0.0671050767718478,0.2201551319308216,688.5,-3723.75,4412.25,2024-08-02,9,Friday,False,3A.1,3B.1
2024-08-02 08:00:00+00:00,2024-08-02 10:00:00+02:00,DE-LU,DE,59063.0,37528.75,3331.0,65.0,18138.25,3396.0,21534.25,0.3645979716573828,0.057497925943484,0.3071000457138987,822.25,-3981.75,4804.0,2024-08-02,10,Friday,False,3A.1,3B.1
2024-08-02 09:00:00+00:00,2024-08-02 11:00:00+02:00,DE-LU,DE,59645.25,33117.5,3124.5,45.25,23358.0,3169.75,26527.75,0.4447588030899359,0.0531433768824843,0.3916154262074515,582.25,-4411.25,4993.5,2024-08-02,11,Friday,False,3A.1,3B.1
2024-08-02 10:00:00+00:00,2024-08-02 12:00:00+02:00,DE-LU,DE,59030.0,29661.5,2694.0,29.0,26645.5,2723.0,29368.5,0.4975182110791123,0.0461290869049635,0.4513891241741487,-615.25,-3456.0,2840.75,2024-08-02,12,Friday,False,3A.1,3B.1
2024-08-02 11:00:00+00:00,2024-08-02 13:00:00+02:00,DE-LU,DE,56457.25,25464.75,2157.0,32.5,28803.0,2189.5,30992.5,0.5489551829038786,0.0387815559560552,0.5101736269478233,-2572.75,-4196.75,1624.0,2024-08-02,13,Friday,False,3A.1,3B.1
2024-08-02 12:00:00+00:00,2024-08-02 14:00:00+02:00,DE-LU,DE,54607.75,23274.75,1838.25,25.25,29469.5,1863.5,31333.0,0.573783025303185,0.0341251928526628,0.5396578324505221,-1849.5,-2190.0,340.5,2024-08-02,14,Friday,False,3A.1,3B.1
2024-08-02 13:00:00+00:00,2024-08-02 15:00:00+02:00,DE-LU,DE,54243.0,24247.0,1656.5,14.0,28325.5,1670.5,29996.0,0.5529930129233265,0.0307966004830116,0.5221964124403149,-364.75,972.25,-1337.0,2024-08-02,15,Friday,False,3A.1,3B.1
2024-08-02 14:00:00+00:00,2024-08-02 16:00:00+02:00,DE-LU,DE,53481.5,27002.5,1500.75,28.0,24950.25,1528.75,26479.0,0.4951057842431495,0.0285846507670876,0.4665211334760618,-761.5,2755.5,-3517.0,2024-08-02,16,Friday,False,3A.1,3B.1
2024-08-02 15:00:00+00:00,2024-08-02 17:00:00+02:00,DE-LU,DE,53521.25,32358.75,1416.0,47.25,19699.25,1463.25,21162.5,0.3954036947941238,0.0273396080995866,0.3680640866945372,39.75,5356.25,-5316.5,2024-08-02,17,Friday,False,3A.1,3B.1
2024-08-02 16:00:00+00:00,2024-08-02 18:00:00+02:00,DE-LU,DE,53867.0,40275.0,1293.25,46.25,12252.5,1339.5,13592.0,0.2523251712551284,0.0248668015668219,0.2274583696883063,345.75,7916.25,-7570.5,2024-08-02,18,Friday,False,3A.1,3B.1
2024-08-02 17:00:00+00:00,2024-08-02 19:00:00+02:00,DE-LU,DE,52746.75,46696.5,1187.25,70.25,4792.75,1257.5,6050.25,0.1147037495201126,0.0238403313948252,0.0908634181252873,-1120.25,6421.5,-7541.75,2024-08-02,19,Friday,False,3A.1,3B.1
2024-08-02 18:00:00+00:00,2024-08-02 20:00:00+02:00,DE-LU,DE,50874.75,48706.75,1094.75,186.5,886.75,1281.25,2168.0,0.0426144600219165,0.0251843989405353,0.0174300610813812,-1872.0,2010.25,-3882.25,2024-08-02,20,Friday,False,3A.1,3B.1
2024-08-02 19:00:00+00:00,2024-08-02 21:00:00+02:00,DE-LU,DE,49210.25,47681.5,1194.0,315.75,19.0,1509.75,1528.75,0.0310656824543667,0.0306795840297499,0.0003860984246168,-1664.5,-1025.25,-639.25,2024-08-02,21,Friday,False,3A.1,3B.1
2024-08-02 20:00:00+00:00,2024-08-02 22:00:00+02:00,DE-LU,DE,46752.5,45232.25,1136.75,375.75,7.75,1512.5,1520.25,0.0325169777017271,0.0323512111651783,0.0001657665365488,-2457.75,-2449.25,-8.5,2024-08-02,22,Friday,False,3A.1,3B.1
2024-08-02 21:00:00+00:00,2024-08-02 23:00:00+02:00,DE-LU,DE,43757.75,42209.75,1113.5,431.5,3.0,1545.0,1548.0,0.0353765904325519,0.0353080311487679,6.85592837840154e-05,-2994.75,-3022.5,27.75,2024-08-02,23,Friday,False,3A.1,3B.1
2024-08-02 22:00:00+00:00,2024-08-03 00:00:00+02:00,DE-LU,DE,41178.25,39516.75,1139.0,515.0,7.5,1654.0,1661.5,0.040348970633769,0.0401668356474595,0.0001821349863095,-2579.5,-2693.0,113.5,2024-08-03,0,Saturday,True,3A.1,3B.1
2024-08-02 23:00:00+00:00,2024-08-03 01:00:00+02:00,DE-LU,DE,39589.0,37867.0,1121.25,598.5,2.25,1719.75,1722.0,0.0434969309656722,0.0434400969966404,5.683396903180176e-05,-1589.25,-1649.75,60.5,2024-08-03,1,Saturday,True,3A.1,3B.1
2024-08-03 00:00:00+00:00,2024-08-03 02:00:00+02:00,DE-LU,DE,38628.5,36801.75,1077.5,747.25,2.0,1824.75,1826.75,0.0472902131845658,0.0472384379408985,5.177524366724051e-05,-960.5,-1065.25,104.75,2024-08-03,2,Saturday,True,3A.1,3B.1
2024-08-03 01:00:00+00:00,2024-08-03 03:00:00+02:00,DE-LU,DE,37980.5,35852.5,1140.75,982.75,4.5,2123.5,2128.0,0.0560287515962138,0.0559102697436842,0.0001184818525295,-648.0,-949.25,301.25,2024-08-03,3,Saturday,True,3A.1,3B.1
2024-08-03 02:00:00+00:00,2024-08-03 04:00:00+02:00,DE-LU,DE,38032.0,35746.0,1183.25,1100.0,2.75,2283.25,2286.0,0.0601072780816154,0.0600349705511148,7.230753050063105e-05,51.5,-106.5,158.0,2024-08-03,4,Saturday,True,3A.1,3B.1
2024-08-03 03:00:00+00:00,2024-08-03 05:00:00+02:00,DE-LU,DE,38332.5,35811.0,1290.75,1187.75,43.0,2478.5,2521.5,0.0657796908628448,0.0646579273462466,0.0011217635165981,300.5,65.0,235.5,2024-08-03,5,Saturday,True,3A.1,3B.1
2024-08-03 04:00:00+00:00,2024-08-03 06:00:00+02:00,DE-LU,DE,39312.5,35376.0,1371.75,1145.75,1419.0,2517.5,3936.5,0.1001335453100158,0.0640381558028616,0.0360953895071542,980.0,-435.0,1415.0,2024-08-03,6,Saturday,True,3A.1,3B.1
2024-08-03 05:00:00+00:00,2024-08-03 07:00:00+02:00,DE-LU,DE,41080.75,32535.5,1150.5,1025.0,6369.75,2175.5,8545.25,0.208011051404855,0.052956676789007,0.155054374615848,1768.25,-2840.5,4608.75,2024-08-03,7,Saturday,True,3A.1,3B.1
2024-08-03 06:00:00+00:00,2024-08-03 08:00:00+02:00,DE-LU,DE,44155.25,28391.75,819.0,946.0,13998.5,1765.0,15763.5,0.35700171553779,0.0399725966900878,0.3170291188477021,3074.5,-4143.75,7218.25,2024-08-03,8,Saturday,True,3A.1,3B.1
2024-08-03 07:00:00+00:00,2024-08-03 09:00:00+02:00,DE-LU,DE,47202.0,22881.5,605.75,966.75,22748.0,1572.5,24320.5,0.5152429981780433,0.0333142663446464,0.4819287318333969,3046.75,-5510.25,8557.0,2024-08-03,9,Saturday,True,3A.1,3B.1
2024-08-03 08:00:00+00:00,2024-08-03 10:00:00+02:00,DE-LU,DE,48672.75,17094.0,587.5,948.25,30043.0,1535.75,31578.75,0.6487973249919102,0.0315525627789676,0.6172447622129426,1470.75,-5787.5,7258.25,2024-08-03,10,Saturday,True,3A.1,3B.1
2024-08-03 09:00:00+00:00,2024-08-03 11:00:00+02:00,DE-LU,DE,48819.0,12662.75,987.75,1045.25,34123.25,2033.0,36156.25,0.7406184067678567,0.0416436223601466,0.6989747844077101,146.25,-4431.25,4577.5,2024-08-03,11,Saturday,True,3A.1,3B.1
2024-08-03 10:00:00+00:00,2024-08-03 12:00:00+02:00,DE-LU,DE,47737.0,9204.5,1574.5,1057.0,35901.0,2631.5,38532.5,0.807183107442864,0.055124955485263,0.7520581519576011,-1082.0,-3458.25,2376.25,2024-08-03,12,Saturday,True,3A.1,3B.1
2024-08-03 11:00:00+00:00,2024-08-03 13:00:00+02:00,DE-LU,DE,46340.75,8063.25,2039.5,1038.25,35199.75,3077.75,38277.5,0.8260008739608228,0.0664156277142687,0.7595852462465541,-1396.25,-1141.25,-255.0,2024-08-03,13,Saturday,True,3A.1,3B.1
2024-08-03 12:00:00+00:00,2024-08-03 14:00:00+02:00,DE-LU,DE,45799.75,8578.25,2640.0,914.0,33667.5,3554.0,37221.5,0.8127009426907352,0.0775986768486727,0.7351022658420625,-541.0,515.0,-1056.0,2024-08-03,14,Saturday,True,3A.1,3B.1
2024-08-03 13:00:00+00:00,2024-08-03 15:00:00+02:00,DE-LU,DE,45368.75,11135.25,3149.25,835.0,30249.25,3984.25,34233.5,0.7545612343297975,0.0878192588510814,0.666741975478716,-431.0,2557.0,-2988.0,2024-08-03,15,Saturday,True,3A.1,3B.1
2024-08-03 14:00:00+00:00,2024-08-03 16:00:00+02:00,DE-LU,DE,44741.25,15224.25,3627.5,705.5,25184.0,4333.0,29517.0,0.6597267622160757,0.0968457519626742,0.5628810102534015,-627.5,4089.0,-4716.5,2024-08-03,16,Saturday,True,3A.1,3B.1
2024-08-03 15:00:00+00:00,2024-08-03 17:00:00+02:00,DE-LU,DE,45452.5,22491.75,4021.5,790.0,18149.25,4811.5,22960.75,0.5051592321654474,0.1058577635993619,0.3993014685660854,711.25,7267.5,-6556.25,2024-08-03,17,Saturday,True,3A.1,3B.1
2024-08-03 16:00:00+00:00,2024-08-03 18:00:00+02:00,DE-LU,DE,46250.0,31590.25,3651.0,825.5,10183.25,4476.5,14659.75,0.3169675675675675,0.0967891891891891,0.2201783783783784,797.5,9098.5,-8301.0,2024-08-03,18,Saturday,True,3A.1,3B.1
2024-08-03 17:00:00+00:00,2024-08-03 19:00:00+02:00,DE-LU,DE,46109.25,37722.5,3799.75,784.5,3802.5,4584.25,8386.75,0.18188866659076,0.0994214826743007,0.0824671839164592,-140.75,6132.25,-6273.0,2024-08-03,19,Saturday,True,3A.1,3B.1
2024-08-03 18:00:00+00:00,2024-08-03 20:00:00+02:00,DE-LU,DE,44688.0,39876.25,3661.75,526.5,623.5,4188.25,4811.75,0.1076743197278911,0.0937220282849982,0.0139522914428929,-1421.25,2153.75,-3575.0,2024-08-03,20,Saturday,True,3A.1,3B.1
2024-08-03 19:00:00+00:00,2024-08-03 21:00:00+02:00,DE-LU,DE,44024.75,40484.5,3123.75,400.25,16.25,3524.0,3540.25,0.080414993838693,0.0800458832815632,0.0003691105571297,-663.25,608.25,-1271.5,2024-08-03,21,Saturday,True,3A.1,3B.1
2024-08-03 20:00:00+00:00,2024-08-03 22:00:00+02:00,DE-LU,DE,42418.0,38384.25,3624.0,402.5,7.25,4026.5,4033.75,0.0950952425856947,0.094924324579188,0.0001709180065066,-1606.75,-2100.25,493.5,2024-08-03,22,Saturday,True,3A.1,3B.1
2024-08-03 21:00:00+00:00,2024-08-03 23:00:00+02:00,DE-LU,DE,39913.75,35401.25,4140.5,363.5,8.5,4504.0,4512.5,0.1130562775985719,0.1128433184053114,0.0002129591932604,-2504.25,-2983.0,478.75,2024-08-03,23,Saturday,True,3A.1,3B.1
2024-08-03 22:00:00+00:00,2024-08-04 00:00:00+02:00,DE-LU,DE,38265.25,33408.25,4437.0,413.75,6.25,4850.75,4857.0,0.1269297861636864,0.1267664525907971,0.0001633335728892,-1648.5,-1993.0,344.5,2024-08-04,0,Sunday,True,3A.1,3B.1
2024-08-03 23:00:00+00:00,2024-08-04 01:00:00+02:00,DE-LU,DE,36656.5,31364.0,4424.25,860.25,8.0,5284.5,5292.5,0.1443809419884604,0.1441626996576323,0.000218242330828,-1608.75,-2044.25,435.5,2024-08-04,1,Sunday,True,3A.1,3B.1
2024-08-04 00:00:00+00:00,2024-08-04 02:00:00+02:00,DE-LU,DE,36122.75,29478.5,4736.5,1902.5,5.25,6639.0,6644.25,0.1839353316123495,0.1837899938404468,0.0001453377719027,-533.75,-1885.5,1351.75,2024-08-04,2,Sunday,True,3A.1,3B.1
2024-08-04 01:00:00+00:00,2024-08-04 03:00:00+02:00,DE-LU,DE,35585.5,27824.0,5171.25,2587.25,3.0,7758.5,7761.5,0.2181084992482893,0.2180241952480645,8.430400022481067e-05,-537.25,-1654.5,1117.25,2024-08-04,3,Sunday,True,3A.1,3B.1
2024-08-04 02:00:00+00:00,2024-08-04 04:00:00+02:00,DE-LU,DE,35416.75,26970.25,5516.75,2923.5,6.25,8440.25,8446.5,0.2384888506144691,0.2383123804414577,0.0001764701730113,-168.75,-853.75,685.0,2024-08-04,4,Sunday,True,3A.1,3B.1
2024-08-04 03:00:00+00:00,2024-08-04 05:00:00+02:00,DE-LU,DE,35421.25,25957.5,6041.75,3404.5,17.5,9446.25,9463.75,0.2671771888343861,0.2666831351236898,0.0004940537106962,4.5,-1012.75,1017.25,2024-08-04,5,Sunday,True,3A.1,3B.1
2024-08-04 04:00:00+00:00,2024-08-04 06:00:00+02:00,DE-LU,DE,35844.75,24855.75,6972.25,3277.25,739.5,10249.5,10989.0,0.3065720921473856,0.2859414558617371,0.0206306362856485,423.5,-1101.75,1525.25,2024-08-04,6,Sunday,True,3A.1,3B.1
2024-08-04 05:00:00+00:00,2024-08-04 07:00:00+02:00,DE-LU,DE,37664.25,23444.0,6740.5,3493.5,3986.25,10234.0,14220.25,0.3775529845941443,0.2717165481856137,0.1058364364085306,1819.5,-1411.75,3231.25,2024-08-04,7,Sunday,True,3A.1,3B.1
2024-08-04 06:00:00+00:00,2024-08-04 08:00:00+02:00,DE-LU,DE,40605.75,21211.75,6814.0,2915.0,9665.0,9729.0,19394.0,0.4776170862501,0.2395966088546572,0.2380204773954427,2941.5,-2232.25,5173.75,2024-08-04,8,Sunday,True,3A.1,3B.1
2024-08-04 07:00:00+00:00,2024-08-04 09:00:00+02:00,DE-LU,DE,43841.75,16755.25,7770.75,2912.5,16403.25,10683.25,27086.5,0.6178243341107506,0.2436775448060353,0.3741467893047152,3236.0,-4456.5,7692.5,2024-08-04,9,Sunday,True,3A.1,3B.1
2024-08-04 08:00:00+00:00,2024-08-04 10:00:00+02:00,DE-LU,DE,45526.25,12214.25,7987.75,3068.5,22255.75,11056.25,33312.0,0.731709727904231,0.2428543971884352,0.4888553307157958,1684.5,-4541.0,6225.5,2024-08-04,10,Sunday,True,3A.1,3B.1
2024-08-04 09:00:00+00:00,2024-08-04 11:00:00+02:00,DE-LU,DE,46941.75,8756.25,8943.75,2525.5,26716.25,11469.25,38185.5,0.8134656249500711,0.2443294082559768,0.5691362166940943,1415.5,-3458.0,4873.5,2024-08-04,11,Sunday,True,3A.1,3B.1
2024-08-04 10:00:00+00:00,2024-08-04 12:00:00+02:00,DE-LU,DE,46273.75,5147.25,9626.5,2270.0,29230.0,11896.5,41126.5,0.8887652286663605,0.2570896026364839,0.6316756260298766,-668.0,-3609.0,2941.0,2024-08-04,12,Sunday,True,3A.1,3B.1
2024-08-04 11:00:00+00:00,2024-08-04 13:00:00+02:00,DE-LU,DE,44589.0,1759.0,11189.0,1879.0,29762.0,13068.0,42830.0,0.9605508084953688,0.2930767678126892,0.6674740406826796,-1684.75,-3388.25,1703.5,2024-08-04,13,Sunday,True,3A.1,3B.1
2024-08-04 12:00:00+00:00,2024-08-04 14:00:00+02:00,DE-LU,DE,44451.5,1772.5,12636.25,1692.0,28350.75,14328.25,42679.0,0.9601250801435272,0.3223344544053631,0.637790625738164,-137.5,13.5,-151.0,2024-08-04,14,Sunday,True,3A.1,3B.1
2024-08-04 13:00:00+00:00,2024-08-04 15:00:00+02:00,DE-LU,DE,44259.0,3290.0,13923.25,1652.5,25393.25,15575.75,40969.0,0.9256648365304232,0.3519227727693802,0.573742063761043,-192.5,1517.5,-1710.0,2024-08-04,15,Sunday,True,3A.1,3B.1
2024-08-04 14:00:00+00:00,2024-08-04 16:00:00+02:00,DE-LU,DE,43709.25,7543.75,13868.5,1413.25,20883.75,15281.75,36165.5,0.8274106739420145,0.3496227915143819,0.4777878824276326,-549.75,4253.75,-4803.5,2024-08-04,16,Sunday,True,3A.1,3B.1
2024-08-04 15:00:00+00:00,2024-08-04 17:00:00+02:00,DE-LU,DE,44609.0,15186.5,13426.0,1251.5,14745.0,14677.5,29422.5,0.659564213499518,0.3290255329642,0.330538680535318,899.75,7642.75,-6743.0,2024-08-04,17,Sunday,True,3A.1,3B.1
2024-08-04 16:00:00+00:00,2024-08-04 18:00:00+02:00,DE-LU,DE,45160.75,23678.25,11403.75,1238.25,8840.5,12642.0,21482.5,0.4756896198579519,0.2799333492025708,0.195756270655381,551.75,8491.75,-7940.0,2024-08-04,18,Sunday,True,3A.1,3B.1
2024-08-04 17:00:00+00:00,2024-08-04 19:00:00+02:00,DE-LU,DE,45457.75,31513.5,8821.5,1357.25,3765.5,10178.75,13944.25,0.3067518739928835,0.223916713871672,0.0828351601212114,297.0,7835.25,-7538.25,2024-08-04,19,Sunday,True,3A.1,3B.1
2024-08-04 18:00:00+00:00,2024-08-04 20:00:00+02:00,DE-LU,DE,45414.5,36737.25,6685.25,1333.25,658.75,8018.5,8677.25,0.1910678307588985,0.1765625516079666,0.0145052791509319,-43.25,5223.75,-5267.0,2024-08-04,20,Sunday,True,3A.1,3B.1
