timestamp_utc,timestamp_local,market_label,smard_region,risk_score,regime_label,reason_codes,residual_load_percentile,renewable_share_percentile,abs_load_ramp_percentile,abs_residual_load_ramp_percentile,abs_renewable_generation_ramp_percentile,risk_schema_version,risk_diagnostic_schema_version
2024-07-08 17:00:00+00:00,2024-07-08 19:00:00+02:00,DE-LU,DE,85,EXTREME,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,1.0,0.0213903743315508,0.1989247311827957,0.935483870967742,0.9408602150537636,4A.1,4B.1
2024-07-15 17:00:00+00:00,2024-07-15 19:00:00+02:00,DE-LU,DE,85,EXTREME,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9830985915492958,0.076056338028169,0.0056497175141242,0.9322033898305084,0.9293785310734464,4A.1,4B.1
2024-07-08 21:00:00+00:00,2024-07-08 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9319371727748692,0.0261780104712041,0.9157894736842104,0.8578947368421053,0.3894736842105263,4A.1,4B.1
2024-07-10 21:00:00+00:00,2024-07-10 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9539748953974896,0.0167364016736401,0.9117647058823528,0.6596638655462185,0.0126050420168067,4A.1,4B.1
2024-07-11 04:00:00+00:00,2024-07-11 06:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9552845528455284,0.08130081300813,0.9714285714285714,0.7959183673469388,0.3959183673469387,4A.1,4B.1
2024-07-11 21:00:00+00:00,2024-07-11 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9239543726235742,0.0304182509505703,0.9045801526717556,0.6984732824427481,0.099236641221374,4A.1,4B.1
2024-07-17 21:00:00+00:00,2024-07-17 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9287469287469288,0.0515970515970515,0.9310344827586208,0.5591133004926109,0.2118226600985221,4A.1,4B.1
2024-07-18 04:00:00+00:00,2024-07-18 06:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9396135265700484,0.0821256038647343,0.9612590799031476,0.6634382566585957,0.4334140435835351,4A.1,4B.1
2024-07-18 21:00:00+00:00,2024-07-18 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9303944315545244,0.0185614849187935,0.9186046511627908,0.7348837209302326,0.2372093023255814,4A.1,4B.1
2024-07-25 04:00:00+00:00,2024-07-25 06:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9243986254295532,0.0945017182130584,0.9707401032702238,0.6247848537005164,0.4991394148020654,4A.1,4B.1
