timestamp_utc,timestamp_local,market_label,smard_region,risk_score,regime_label,reason_codes,residual_load_percentile,renewable_share_percentile,abs_load_ramp_percentile,abs_residual_load_ramp_percentile,abs_renewable_generation_ramp_percentile,risk_schema_version,risk_diagnostic_schema_version
2024-06-03 04:00:00+00:00,2024-06-03 06:00:00+02:00,DE-LU,DE,90,EXTREME,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_RESIDUAL_LOAD_RAMP|HIGH_LOAD_RAMP,1.0,0.0,1.0,1.0,0.1886792452830188,4A.1,4B.1
2024-06-03 05:00:00+00:00,2024-06-03 07:00:00+02:00,DE-LU,DE,90,EXTREME,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_RESIDUAL_LOAD_RAMP|HIGH_LOAD_RAMP,1.0,0.0,0.9814814814814816,0.9074074074074074,0.4814814814814814,4A.1,4B.1
2024-06-03 16:00:00+00:00,2024-06-03 18:00:00+02:00,DE-LU,DE,85,EXTREME,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9545454545454546,0.0909090909090909,0.0769230769230769,0.9692307692307692,0.9692307692307692,4A.1,4B.1
2024-06-03 03:00:00+00:00,2024-06-03 05:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,1.0,0.0188679245283018,0.9807692307692308,0.8846153846153846,0.173076923076923,4A.1,4B.1
2024-06-03 06:00:00+00:00,2024-06-03 08:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,1.0,0.0357142857142857,0.9636363636363636,0.509090909090909,0.6727272727272727,4A.1,4B.1
2024-06-03 21:00:00+00:00,2024-06-03 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9014084507042254,0.028169014084507,0.9571428571428572,0.8428571428571429,0.1571428571428571,4A.1,4B.1
2024-06-03 17:00:00+00:00,2024-06-03 19:00:00+02:00,DE-LU,DE,65,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_RENEWABLE_GENERATION_RAMP,1.0,0.0,0.2878787878787879,0.8636363636363636,0.9545454545454546,4A.1,4B.1
2024-06-03 15:00:00+00:00,2024-06-03 17:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9076923076923076,0.3230769230769231,0.078125,0.96875,0.96875,4A.1,4B.1
2024-06-03 02:00:00+00:00,2024-06-03 04:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9615384615384616,0.0384615384615384,0.4705882352941176,0.3725490196078431,0.196078431372549,4A.1,4B.1
2024-06-03 18:00:00+00:00,2024-06-03 20:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,1.0,0.0,0.7761194029850746,0.5970149253731343,0.835820895522388,4A.1,4B.1
2024-06-03 19:00:00+00:00,2024-06-03 21:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9855072463768116,0.0,0.7941176470588235,0.1617647058823529,0.5441176470588235,4A.1,4B.1
2024-06-03 20:00:00+00:00,2024-06-03 22:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9571428571428572,0.0142857142857142,0.7971014492753623,0.6666666666666666,0.2028985507246377,4A.1,4B.1
2024-06-02 21:00:00+00:00,2024-06-02 23:00:00+02:00,DE-LU,DE,45,WATCH,HIGH_RESIDUAL_LOAD|HIGH_LOAD_RAMP,0.9148936170212766,0.1702127659574468,0.9130434782608696,0.5652173913043478,0.4347826086956521,4A.1,4B.1
2024-06-02 17:00:00+00:00,2024-06-02 19:00:00+02:00,DE-LU,DE,30,WATCH,HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.627906976744186,0.4883720930232558,0.1666666666666666,0.9761904761904762,1.0,4A.1,4B.1
2024-06-02 19:00:00+00:00,2024-06-02 21:00:00+02:00,DE-LU,DE,30,WATCH,HIGH_RESIDUAL_LOAD,0.9555555555555556,0.2,0.2727272727272727,0.5227272727272727,0.5681818181818182,4A.1,4B.1
2024-06-02 20:00:00+00:00,2024-06-02 22:00:00+02:00,DE-LU,DE,30,WATCH,HIGH_RESIDUAL_LOAD,0.9782608695652174,0.1739130434782608,0.2,0.5333333333333333,0.5555555555555556,4A.1,4B.1
2024-06-03 07:00:00+00:00,2024-06-03 09:00:00+02:00,DE-LU,DE,30,WATCH,HIGH_RESIDUAL_LOAD,0.9649122807017544,0.1403508771929824,0.4107142857142857,0.7142857142857143,0.7678571428571429,4A.1,4B.1
2024-06-03 08:00:00+00:00,2024-06-03 10:00:00+02:00,DE-LU,DE,30,WATCH,HIGH_RESIDUAL_LOAD,0.9482758620689656,0.3103448275862069,0.4561403508771929,0.7192982456140351,0.8070175438596491,4A.1,4B.1
2024-06-03 09:00:00+00:00,2024-06-03 11:00:00+02:00,DE-LU,DE,30,WATCH,HIGH_RESIDUAL_LOAD,0.9152542372881356,0.3898305084745763,0.293103448275862,0.7931034482758621,0.8275862068965517,4A.1,4B.1
2024-06-03 10:00:00+00:00,2024-06-03 12:00:00+02:00,DE-LU,DE,30,WATCH,HIGH_RESIDUAL_LOAD,0.9,0.5333333333333333,0.3559322033898305,0.8983050847457628,0.8305084745762712,4A.1,4B.1
